ID,S Leitsatz 1,S Leitsatz 2,S Leitsatz 3,S Leitsatz 4,S Leitsatz 5,S Leitsatz 6,L Leitsatz 1,L Leitsatz 2,L Leitsatz 3,L Leitsatz 4,L Leitsatz 5,x,y,cluster
1602053439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014505512994302,2.785489901840175,0.0
140262183,2.0,2.0,2.0,2.0,2.0,-1.0,0.0,-2.0,2.0,1.0,-2.0,-0.7605611176040183,4.452485988806747,1.0
1625313882,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,-2.779760135485667,0.7445320337103392,1.0
1974612600,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.7949413013502813,-0.4473506418286067,1.0
756045323,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.900084046757038,-0.8676904631848948,1.0
2027790384,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,-2.5969369346834483,1.3178758041271217,1.0
809298633,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,-2.0,1.0,1.0,2.0,0.8804751408932435,0.13266951470758342,1.0
1706994662,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-3.183026684435284,-0.019116093889520465,1.0
240842736,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-3.143726711396161,0.014419290284608248,1.0
1247879003,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.240454093568587,1.8692301992804583,1.0
291095922,-2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7555667096626646,-3.0274637502312776,0.0
1656863262,1.0,1.0,1.0,-1.0,1.0,2.0,-2.0,1.0,-1.0,-1.0,-2.0,0.87168114500949,4.793446978331204,1.0
413135575,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
529964454,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
594020145,-1.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,1.0,1.0,2.0,-0.07068196945588857,0.8298652126878284,1.0
141208166,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,4.296993581820227,-1.6636856936992346,0.0
1995658185,-1.0,2.0,-2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0115735111376658,-1.3112551292586625,1.0
15917255,-1.0,2.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.5100349470049388,-0.049180975857319016,1.0
1800836712,-1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.6518036748231667,-1.6662914357772272,1.0
1048638492,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-0.9469644196216722,-1.240611167251132,1.0
1893246827,-2.0,-2.0,-2.0,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,1.0,3.9675572592063366,-1.489173600936181,0.0
5104517,-1.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.72038927603748,-0.7842863993289028,1.0
592430460,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.382987574600884,-0.46562603094979643,1.0
512044482,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.856637978855834,-1.9684269940750716,1.0
1134344752,-2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7555667096626646,-3.0274637502312776,0.0
1950751929,-2.0,2.0,-2.0,1.0,2.0,2.0,0.0,-1.0,2.0,1.0,2.0,2.1642588875506648,-0.016920723131172828,1.0
1371828903,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,-2.8678574385847027,0.3282675980262715,1.0
1360059996,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.6256367072326436,-2.6796586876928896,1.0
948541006,-2.0,1.0,1.0,2.0,-1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.10727138949907582,-1.3353756571060635,1.0
1975760484,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1417601917093831,-0.45707477991878764,1.0
1246588350,-1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.1645620014996096,-1.4989084560562653,1.0
901676612,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,-1.4563981720731527,-0.7225111984356677,1.0
2080001060,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,-1.0,-2.1053220561853796,0.9679275309535464,1.0
1344427490,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.4253965994731288,-2.010126768809042,1.0
734856438,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
508559587,-1.0,-1.0,-2.0,2.0,2.0,1.0,1.0,-1.0,2.0,1.0,-1.0,3.515530585787121,0.6447169907668125,0.0
688247290,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.9169590819010989,-1.6293146669343264,1.0
1871687553,1.0,2.0,2.0,-1.0,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,-2.1228834695828036,1.1381658238103094,1.0
1916350990,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.2430427235730492,-1.6047523757382098,1.0
374592858,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.2430427235730492,-1.6047523757382098,1.0
337568611,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3425040777191026,-0.2756212944088238,1.0
613320206,-1.0,1.0,-1.0,-1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-1.0,3.8040790510502767,5.243315960364358,0.0
448187892,-2.0,-2.0,-1.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,3.781394866940452,0.4026619380561862,0.0
2128445438,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,-1.0,1.0,0.0,2.5635971053699316,3.7384742031095612,0.0
924848662,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
1784442773,-1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.233754927233557,-1.274332783995107,1.0
527705897,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.8466034498114223,-0.08698598432747856,1.0
943861874,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5119240450235407,-2.145353996761774,0.0
1420199923,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,2.0,2.0,2.0,-0.9683653245018924,0.17671384614788133,1.0
1626167670,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,2.0,2.0,2.0,1.0,-0.5758587799519196,1.0776967892855234,1.0
520743623,2.0,1.0,2.0,2.0,-1.0,2.0,1.0,1.0,1.0,2.0,1.0,-2.040829322322375,1.4288149517649054,1.0
2073652624,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-3.143726711396161,0.014419290284608248,1.0
1296621318,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.9302805140406071,-0.5069345398894997,1.0
1493704064,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,-0.28449245479699403,-0.8593409533300638,1.0
1690958117,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,2.0,2.0,0.0,1.0,-0.6959432007364478,0.41168403229025713,1.0
1909769531,-1.0,2.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,2.0,2.0,-0.7164242594236698,0.6157550472258807,1.0
1697866147,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-1.0,1.9355338321790643,0.2514400445576812,1.0
553568918,-2.0,-2.0,-2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.345641648269823,-2.6843482809345223,0.0
1645990850,1.0,-2.0,1.0,2.0,2.0,2.0,1.0,-2.0,2.0,1.0,1.0,1.1979864358744847,1.2805387141482039,1.0
1030061321,0.0,2.0,1.0,-1.0,1.0,1.0,-2.0,-1.0,2.0,-1.0,1.0,0.7981348626832331,3.768584550389337,1.0
1064136508,-1.0,1.0,0.0,2.0,1.0,0.0,2.0,-1.0,2.0,1.0,2.0,0.9741883721200641,0.07867295595087337,1.0
142866646,-1.0,-2.0,0.0,1.0,2.0,2.0,-2.0,0.0,2.0,2.0,2.0,2.6308755560834944,-0.1157135808191414,0.0
1739662468,-1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.9991198632542028,-1.3753214184359126,1.0
1809279671,-2.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,-0.1688788194301468,-0.6736167937456407,1.0
794952821,-1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.06451910557996288,-0.35924246760235196,1.0
1239358937,-2.0,-2.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.2842907753222126,-2.560824760791935,0.0
1866369651,-2.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.2925076611771,-1.064171021456679,1.0
549964074,1.0,1.0,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,-0.13648354472909555,-0.47866700704766196,1.0
129186450,-1.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.5709633745698377,-0.36749801310374014,1.0
174652629,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
1629452618,-2.0,1.0,-1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4857650025001679,-1.207100301936987,0.0
1159931434,-2.0,1.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.651207140745575,-1.083513264316634,0.0
1130629675,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.6256367072326436,-2.6796586876928896,1.0
1984932318,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,2.129286559291355,4.599904935322958,0.0
2022476957,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,-2.840765887027285,0.6965835692443428,1.0
107841802,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-0.062114672058988164,-1.6670748169900527,1.0
1990535153,-2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.06399197988373728,-1.698940827970432,1.0
247591155,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,-1.3222175296315857,-0.18979440684419674,1.0
393384051,2.0,2.0,2.0,2.0,0.0,2.0,-1.0,2.0,2.0,2.0,2.0,-2.6788587141551954,0.8420424473860649,1.0
2129361590,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.3031524190147226,1.22289388998418,1.0
856675816,-2.0,-1.0,0.0,2.0,-2.0,1.0,-1.0,-1.0,1.0,1.0,0.0,3.4691164712032485,1.8512166932512597,0.0
285163765,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
470124227,-1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.7813177036023788,-1.102603436575324,1.0
718826798,-2.0,-1.0,-1.0,2.0,2.0,1.0,1.0,-2.0,1.0,-1.0,-1.0,4.120798869084657,1.6701550927041906,0.0
644886572,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.27424757023488566,-0.9209847143197804,1.0
1420364403,-2.0,-1.0,-2.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.0,3.7201791993077276,-0.5816024757689251,0.0
1774051695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014505512994302,2.785489901840175,0.0
2101190529,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.3525212703882166,-1.0394198106046781,1.0
377987499,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-2.193043877104398,-0.7829146100853748,1.0
1298991487,-2.0,-2.0,1.0,2.0,2.0,2.0,0.0,-1.0,2.0,2.0,2.0,2.3266275450333396,-0.7432239637326216,0.0
1604584643,-1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,-0.7020575939994517,-0.6627666999397688,1.0
752386244,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.30031971743274904,-1.1403000691532843,1.0
1366597405,-2.0,-2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.7694370365080359,-1.6222957467796102,0.0
105500365,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
836396967,-2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.1996333581824573,-2.2256520583294344,1.0
778861172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014505512994302,2.785489901840175,0.0
1954581466,-1.0,2.0,2.0,2.0,2.0,-2.0,2.0,-1.0,2.0,-1.0,1.0,0.11048453538358236,1.5641011183297893,1.0
74701612,-2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,2.0,-1.0,1.0,0.10620738223385953,0.18069371326549813,1.0
354778081,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,-0.6015919096305343,-0.7556121920638829,1.0
1744979346,2.0,0.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.947785202996549,6.2129821482585275,0.0
2080611102,2.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.053867707708635,-0.7217154468148491,1.0
1136081342,-2.0,2.0,1.0,1.0,1.0,1.0,-2.0,-1.0,2.0,2.0,1.0,1.1298297940220854,1.6065364181667017,1.0
210225113,-2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.1996333581824573,-2.2256520583294344,1.0
581876533,-1.0,2.0,1.0,-2.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,-0.2653612617552054,0.7986491850302812,1.0
397397531,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.387325720080595,-1.0350734429058568,1.0
1676130837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-1.0,-1.0,0.6611105940089385,4.01752728296883,1.0
725817173,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,-2.131838641273354,0.6600973271505214,1.0
184038341,-2.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.7191883029207538,-1.5106245342744036,1.0
1665005611,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.3693963055322773,-1.8010440143541095,1.0
294448915,-2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.889527449593597,-2.4361925902700503,1.0
1130408516,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721138244973553,2.358631657532668,0.0
1063488128,-2.0,-1.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.4685716242768936,-3.0756060600307076,0.0
1829654866,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.822565109019195,-1.4091018631754102,1.0
533350651,-2.0,1.0,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,1.7745739077151266,-0.11949372355114705,1.0
577730682,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.900084046757038,-0.8676904631848948,1.0
1144775898,-1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0742775339497384,-1.0178275834758037,1.0
2072013078,-2.0,-1.0,-2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.551049303820333,-2.6978954460562727,0.0
984283137,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,2.0,2.0,1.0,3.3906961905003374,0.6792345723988538,0.0
1877069403,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.8304601550682835,-1.3138605034766797,1.0
1198882010,-2.0,-2.0,-2.0,1.0,-1.0,-2.0,-1.0,-2.0,-2.0,1.0,-2.0,6.428751839325136,3.828587447860479,0.0
1146487415,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
1377835560,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.3525212703882166,-1.0394198106046781,1.0
943187197,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,2.0,1.0,1.0,-2.140091947416925,2.001314430731763,1.0
1972156429,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.8304601550682835,-1.3138605034766797,1.0
1065094804,-2.0,0.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7903711593550427,-3.0318101179300987,0.0
640816963,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0,2.0,-2.665294531544705,0.7839348918425183,1.0
540339603,-1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,-1.0,-0.10607296975073494,0.8828107095052407,1.0
1820684518,-2.0,-1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.001543029779299,-2.4555043862543275,0.0
2048456392,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,3.1557495474072645,0.5609021040704704,0.0
1101896628,-2.0,1.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.4370902259624183,-2.6079219376898335,0.0
168110488,-2.0,-2.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.9813299509533366,-3.2429890397516696,0.0
160397469,-1.0,1.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,0.21204100603993078,-0.08444180115105199,1.0
1770222734,-1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.013190590790105044,-0.11029209689735514,1.0
743090847,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.900084046757038,-0.8676904631848948,1.0
801757786,-2.0,-2.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.4731593403717755,-2.892711171654395,0.0
803854241,-2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.21729172963333518,-2.5253148110683914,1.0
1726433042,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.7566006156719807,-0.4420313847444636,1.0
1765818941,-1.0,2.0,-1.0,2.0,2.0,0.0,1.0,2.0,1.0,-1.0,1.0,0.9777574115472645,-0.17980559189786854,1.0
1940280462,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
1655115210,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,-0.3390925647756461,-0.9514186105936283,1.0
973982541,1.0,-1.0,-2.0,2.0,2.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.9755210343264837,0.21659508257714993,1.0
1552433679,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,-2.403916511858888,0.052034816868440296,1.0
1893883958,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-2.678641614570779,-0.5350206711096099,1.0
107599241,-2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,2.0,2.0,-1.0,0.36331605924658444,1.6771500961901478,1.0
373000964,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
1682291603,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
1669637801,-2.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.4120436678064663,-0.707113179301987,0.0
129354230,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-2.7734502691180865,0.44014188620280537,1.0
1491985362,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.21068322004921441,-1.5042153427324148,1.0
1488891538,-2.0,2.0,-2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.2611809207383775,-2.3262830456271164,0.0
1994757884,-2.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,3.7711674320349604,0.5997412622096918,0.0
1782963542,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-2.0,1.0,2.0,-1.0,-1.3275602155237254,2.8437729367293985,1.0
776307220,-1.0,1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.5634071054110346,-1.9317934507749819,1.0
1040149707,-2.0,-2.0,-2.0,2.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,4.388734767883783,-0.6214323431724179,0.0
1051793548,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0.3175717677658769,0.8124431960305856,1.0
819135382,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8778338231043075,-2.181856116228825,1.0
223134604,-1.0,0.0,-1.0,-2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.4713035908846435,-0.6261027097640014,1.0
1346310668,-1.0,1.0,-1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7893682160395312,-1.1284237583601155,1.0
465066745,-2.0,-2.0,-2.0,1.0,1.0,1.0,2.0,-1.0,1.0,1.0,1.0,4.258085579869374,-0.31000777188965317,0.0
17848564,-2.0,-1.0,-1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0075077747408874,-2.588422549153278,0.0
318799769,-2.0,-1.0,-1.0,1.0,2.0,1.0,-2.0,1.0,2.0,2.0,2.0,3.074764808660403,-0.8785826643671132,0.0
1529694673,-1.0,1.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,2.3053233569537497,1.0600786170269694,0.0
1037025338,-1.0,1.0,-1.0,1.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,0.0,3.2044158476538773,3.526110143731885,0.0
2046192245,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.1214764877434307,-1.2997463627593218,1.0
2074765452,-1.0,2.0,-1.0,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.23716709278203332,-0.7590990177427366,1.0
99715476,-2.0,-2.0,-2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.432140575102638,-2.3688941174768754,0.0
896687201,2.0,2.0,-1.0,-1.0,2.0,2.0,1.0,-2.0,2.0,2.0,1.0,-0.14946441330698804,2.677281329920838,1.0
704076762,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.850941595291133,-0.6564333962835389,1.0
570666274,-1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.3166472884424003,-0.4566680368982107,1.0
1560634070,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.3916465291850075,-0.48687836131017953,1.0
980329489,2.0,1.0,1.0,1.0,0.0,2.0,1.0,-1.0,1.0,1.0,0.0,-0.6571096106400752,3.046042283050723,1.0
757258772,-2.0,2.0,-2.0,1.0,2.0,1.0,-1.0,1.0,2.0,2.0,1.0,2.022701732052285,-0.4246395524814235,0.0
1883642375,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,-0.11284275431207853,-0.37012128559852464,1.0
521388446,-2.0,-2.0,-2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.186164254986004,-2.9408534814538254,0.0
1048949734,-2.0,-1.0,-1.0,-2.0,0.0,2.0,-2.0,-2.0,-1.0,1.0,-2.0,5.027456843481549,4.490379802530326,0.0
674773598,-2.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.2359678768865727,-1.740263964512154,1.0
73576630,-1.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.0694364487619673,-1.8423671508958315,1.0
