,ID,Wohnhaft,Alter,S Leitsatz 1,S Leitsatz 2,S Leitsatz 3,S Leitsatz 4,S Leitsatz 5,S Leitsatz 6,L Leitsatz 1,L Leitsatz 2,L Leitsatz 3,L Leitsatz 4,L Leitsatz 5,Alter num,Wohnhaft num
530,829444533,Gebiet E,Zwischen 26 und 40 Jahre alt,2.0,2.0,2.0,-1.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,2,6
531,396798176,Gebiet E,Zwischen 41 und 60 Jahre alt,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
532,221584388,Gebiet E,Zwischen 61 und 75 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6
533,715600589,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,2.0,1.0,2.0,1.0,-2.0,1.0,2.0,-2.0,0,6
534,40587712,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
535,1405519462,Gebiet E,Zwischen 61 und 75 Jahre alt,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6
536,1688305344,Gebiet E,Zwischen 26 und 40 Jahre alt,1.0,2.0,2.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2,6
537,1348816047,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
538,1920762061,Gebiet E,Zwischen 26 und 40 Jahre alt,-1.0,2.0,2.0,-1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2,6
539,1488049584,Gebiet E,Zwischen 61 und 75 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,6
540,1025807732,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,1.0,-2.0,-2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0,6
541,300228138,Gebiet E,Zwischen 61 und 75 Jahre alt,-1.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6
542,454020978,Gebiet E,Zwischen 61 und 75 Jahre alt,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,1.0,1,6
543,1981929457,Gebiet E,Zwischen 41 und 60 Jahre alt,-1.0,2.0,2.0,-1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,6
544,2139846098,Gebiet E,Zwischen 26 und 40 Jahre alt,-1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2,6
545,273381580,Gebiet E,Zwischen 61 und 75 Jahre alt,1.0,-2.0,-1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,1,6
546,96626853,Gebiet E,Zwischen 41 und 60 Jahre alt,-1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,6
547,1869385453,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,1.0,-1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0,6
548,867845297,Gebiet E,Zwischen 41 und 60 Jahre alt,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,6
549,1323012966,Gebiet E,Zwischen 61 und 75 Jahre alt,-2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,6
550,654721633,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,-2.0,-2.0,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,1.0,0,6
551,1196002838,Gebiet E,Zwischen 41 und 60 Jahre alt,-1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
552,2087145908,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,6
553,725033348,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,-1.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,2.0,2.0,0,6
554,1669584729,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0,6
555,1617899948,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0,6
556,1703686094,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0,6
557,374165999,Gebiet E,Zwischen 26 und 40 Jahre alt,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2,6
558,754548669,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,2.0,0.0,1.0,1.0,1.0,0.0,-1.0,2.0,2.0,2.0,0,6
559,1741902410,Gebiet E,Zwischen 61 und 75 Jahre alt,-1.0,1.0,-1.0,2.0,-1.0,1.0,-2.0,-1.0,-2.0,2.0,-1.0,1,6
560,1789970472,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,-1.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
561,1662491003,Gebiet E,Zwischen 41 und 60 Jahre alt,-2.0,1.0,0.0,2.0,1.0,1.0,0.0,-1.0,2.0,2.0,-2.0,0,6
562,1773309681,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,6
563,1298208211,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0,6
564,882977017,Gebiet E,Zwischen 41 und 60 Jahre alt,1.0,2.0,-1.0,2.0,1.0,1.0,2.0,2.0,1.0,-1.0,-2.0,0,6
565,855012702,Gebiet E,Zwischen 61 und 75 Jahre alt,1.0,2.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,1.0,1,6
566,288371647,Gebiet E,Zwischen 26 und 40 Jahre alt,1.0,0.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,6
567,672313296,Gebiet E,Zwischen 26 und 40 Jahre alt,1.0,2.0,1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,6
568,744326183,Gebiet E,Zwischen 41 und 60 Jahre alt,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
569,622609165,Gebiet E,Zwischen 16 und 25 Jahre alt,2.0,2.0,2.0,0.0,1.0,1.0,-1.0,1.0,2.0,2.0,1.0,4,6
570,1458527772,Gebiet E,Zwischen 41 und 60 Jahre alt,-1.0,-1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,6
571,920877536,Gebiet E,Zwischen 61 und 75 Jahre alt,-2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6
