comment-id,timestamp,datetime,author-id,agrees,disagrees,moderated,comment-body,x,y,group_0,group_1
196,1517861821698,Tue Feb 06 03:17:01 WIB 2018,289,477,87,1,Bowling Green needs to attract business like Costco and Trader Joe's to keep residents from driving to Nashville on weekends,-2.5966894551973927,-0.8702254700650626,0.6666666666666666,1.5
195,1517861779508,Tue Feb 06 03:16:19 WIB 2018,289,1,0,-1,Bowling Green needs far more bike paths AND to put sidewalks along Gary Farms Blvd,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
194,1517861754638,Tue Feb 06 03:15:54 WIB 2018,291,1,0,-1,"More choices when it comes to internet. BGMU has been offering service to businesses for a while, they should expand to offer to residents.",-2.5811354717793566,-0.8686074171217999,2.4025218675054063,0.20858249311835855
193,1517861363524,Tue Feb 06 03:09:23 WIB 2018,284,30,57,1,"A favorite place to visit (elsewhere) is a park filled with gently used toys (donated).  It inspires imagination, creativity and sharing.",-2.5898023122966456,-0.8722751649427636,1.4002442715421404,0.10726741985559256
192,1517861218836,Tue Feb 06 03:06:58 WIB 2018,272,119,59,1,Require new downtown developments to become LEED certified,-2.5945454143657716,-0.873935857097582,2.1041017513902327,0.1525423728813424
191,1517861204476,Tue Feb 06 03:06:44 WIB 2018,272,380,106,1,"Increase green spaces, especially near mall, to decrease congestion and improve ""green"" status",-2.594596907065204,-0.8746369970260934,1.5,0.6666666666666666
190,1517861153613,Tue Feb 06 03:05:53 WIB 2018,278,389,87,1,Institute a business development grant that encourages WKU grads to stay in Bowling Green by starting local businesses.,-2.5945454143657716,-0.873935857097582,0.6666666666666666,1.5
189,1517861106462,Tue Feb 06 03:05:06 WIB 2018,278,386,157,1,"Encourage local business development with grants, etc. For a city this size, it is ridiculous that we have basically one local coffee shop!",-2.572481766374779,-0.8692906083681438,1.782284601577599,0.06585579822210895
188,1517861074428,Tue Feb 06 03:04:34 WIB 2018,272,1,0,-1,Better ordinances on keeping animals on leashes or in fenced areas. Relaxed restrictions on fencing in HOAs to promote it.,-2.5686123075948375,-0.8821659189212934,1.7488316076938915,0.38979431836687123
187,1517861047596,Tue Feb 06 03:04:07 WIB 2018,272,354,58,1,"Better incorporation of university resources in community, including Kentucky Museum.",-2.5945454143657716,-0.873935857097582,2.453422925894469,0.2572535272139253
186,1517861044056,Tue Feb 06 03:04:04 WIB 2018,278,1,0,-1,Time the traffic lights correctly.,-2.5850323057253206,-0.8604799875867412,0.6666666666666666,1.5
185,1517861035455,Tue Feb 06 03:03:55 WIB 2018,274,489,260,1,Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.,-2.594719962696302,-0.8746421538023315,0.6666666666666666,1.5
184,1517861023344,Tue Feb 06 03:03:43 WIB 2018,272,442,104,1,"Install new sidewalks along major roads, like Three Springs, and city-wide bike routes, to decrease likelihood of accidents",-2.588404515334025,-0.8762305570301722,1.7554490635131579,0.28491280594134116
183,1517860989430,Tue Feb 06 03:03:09 WIB 2018,272,485,59,1,"We should focus downtown development dollars on rehabilitation and reuse of buildings that can be done so, rather than building new.",-2.5770106539679194,-0.8499159841961644,0.6547314577711766,3.967546689803431e-08
182,1517860988069,Tue Feb 06 03:03:08 WIB 2018,274,508,50,1,The arts enrich our city.,-2.5836934991068916,-0.8725798392807417,1.5478029320248186,0.2626816268003522
181,1517860973452,Tue Feb 06 03:02:53 WIB 2018,274,369,46,1,The university and city should develop stronger mutually beneficial partnerships.,-2.594719962696302,-0.8746421538023315,1.1764703145266258,1.0338735716824795e-05
180,1517860964605,Tue Feb 06 03:02:44 WIB 2018,264,426,72,1,"Bowling Green needs Community Enrichment Classes that include woodworking, welding, gardening and general home beautification for hobbyist.",-2.5710770684850477,-0.8792634955894466,0.6666666666666666,1.5
179,1517860924979,Tue Feb 06 03:02:04 WIB 2018,279,406,116,1,Zoning changes should only be made with the consent of a majority of the neighbors in the affected area.,-2.566270724029325,-0.8620752527597452,1.0,1.0
178,1517860910436,Tue Feb 06 03:01:50 WIB 2018,274,344,40,1,It would be great if people in neighborhoods could get to know each other better and neighborhoods were like small communities of neighbors.,-2.594694367591574,-0.8746328356826742,0.6666666666666666,1.5
177,1517860844231,Tue Feb 06 03:00:44 WIB 2018,274,542,75,1,People in Bowling Green should not be discriminated against based on their sexual orientation.,-2.5731686062007317,-0.849773527524082,3.098349590484718,0.30232558139577886
176,1517860776562,Tue Feb 06 02:59:36 WIB 2018,276,252,183,1,Enact rent control laws to stabilize the constant increase in rates.,-2.571194544693767,-0.8706560705632282,0.6666666666666666,1.5
175,1517860615518,Tue Feb 06 02:56:55 WIB 2018,271,1,0,-1,Please pass a Fairness Ordinance!,-2.573611073017857,-0.8585365797887353,0.6666666666666666,1.5
174,1517860154517,Tue Feb 06 02:49:14 WIB 2018,92,282,78,1,Bowling Green needs stricter code enforcement on property use and condition in some neighborhoods.,-2.594556801217734,-0.8748321195671882,0.6666666666666666,1.5
173,1517860034415,Tue Feb 06 02:47:14 WIB 2018,265,1,0,-1,A second Chick-fil-A should be built at the entrance of South Glen Gables across from South Warren High School,-2.5654300171521136,-0.854172051980553,1.0,1.0
172,1517859957408,Tue Feb 06 02:45:57 WIB 2018,0,43,27,1,The road closure between Shawnee and Patton Way makes access to Nashville Rd take 3 times as long and is a major annoyance.,-2.5690123461793237,-0.8855025338301563,1.893275095284105,0.1691471896712377
481,1518273387943,Sat Feb 10 21:36:27 WIB 2018,996,1,0,-1,"Too much traffic congestion on scottsville rd/south bowling green area while the northern end doesn't have as many businesses, restaurants.",-2.562456672362963,-0.8726602887961944,0.19759087359455266,0.2962023060349188
480,1518271418340,Sat Feb 10 21:03:38 WIB 2018,994,1,0,-1,Consideration of the development of mass transit options should be part of traffic flow discussion.,-2.5563368089431107,-0.8612947773703833,3.1152038120604506,0.27702702702706766
479,1518270717804,Sat Feb 10 20:51:57 WIB 2018,993,1,0,-1,I think BG/Warren Co. needs an indoor public swimming pool.  There are large fees with the few currently available indoor pools.,-2.555272102321454,-0.877270582105304,2.6230172367459375,0.23089704979872278
478,1518268045661,Sat Feb 10 20:07:25 WIB 2018,980,41,14,1,Complete the ky. 185 restructuring project.,-2.594633321179933,-0.8748461658765133,0.6666666666666666,1.5
477,1518267795038,Sat Feb 10 20:03:15 WIB 2018,985,1,0,-1,Rural areas of Warren county should have access to high speed internet.,-2.594633321179933,-0.8748461658765133,0.6666666666666666,1.5
476,1518240350785,Sat Feb 10 12:25:50 WIB 2018,326,134,20,1,"We have an estimated 125,000 people but we still don't have a hospital that is trauma center and have to ship everyone to TN or Louisville.",-2.5695878959160465,-0.8730891366697417,0.6666666666666666,1.5
475,1518237856838,Sat Feb 10 11:44:16 WIB 2018,965,156,37,1,City/county parks should be focused on creating and maintain green places for residents to join.Avoid cement parking and adding buildings,-2.594556801217734,-0.8748321195671882,4.425420322130177,0.1316404532746538
474,1518237849494,Sat Feb 10 11:44:09 WIB 2018,973,1,0,-1,Affordable housing,-2.5946670577297373,-0.8746570884746406,3.980061508599607,0.04838709677416582
473,1518237803810,Sat Feb 10 11:43:23 WIB 2018,973,123,24,1,Higher paying jobs- the ability to move up with reasonable raises.,-2.5730105172850255,-0.8691969899108444,1.238052791315524,0.803921568627217
472,1518235194429,Sat Feb 10 10:59:54 WIB 2018,954,1,0,-1,"The city needs to be more walkable for everyone.  need sidewalks!  Parks for walking in nature, forget the ball fields.",-2.562183276425122,-0.8595344967960348,2.658884162580749,0.30799220272882516
471,1518232480839,Sat Feb 10 10:14:40 WIB 2018,952,140,15,1,Curbside Recycling and/or Recycle Center in South Warren County,-2.5943999964453703,-0.8750436516241026,5.484085286828884,0.08734402852048301
470,1518227950992,Sat Feb 10 08:59:10 WIB 2018,945,33,31,1,It is easy to find a good job in Warren County.,-2.594599281506022,-0.8747263562633159,1.2624524984492285,0.0007461721165460004
469,1518227925470,Sat Feb 10 08:58:45 WIB 2018,945,33,11,1,The Kentucky Career Center on Chestnut is a great resource to locate employment.,-2.573925683092364,-0.8658086099612758,0.6666666666666666,1.5
468,1518226952961,Sat Feb 10 08:42:32 WIB 2018,944,54,39,1,"Widen Cemetry Road, Russellville Road, Lover’s Lane, Campbell Lane, The Old ByPass, and Scotsville Road from old ByPass to Natcher Parkway.",-2.571210736881159,-0.8535818769391234,2.0370342302588162,0.19400352733667775
467,1518226448750,Sat Feb 10 08:34:08 WIB 2018,942,36,27,1,"Work,with State to complete a wide loop from Scottsville Road across N I65 to N Natcher Pk way.",-2.5667464073200983,-0.865339976888239,1.2140922971895625,0.1927845195571236
463,1518215876166,Sat Feb 10 05:37:56 WIB 2018,923,1,0,-1,NGO teaching homeless to work during elite-only lunch hours is less effective than 5 cents per $ 100 eliminating family homelessness.,-2.5946738589164724,-0.8746202506442922,4.142532293136797,0.10256410256419615
466,1518222695004,Sat Feb 10 07:31:35 WIB 2018,936,182,44,1,Bowling green needs to work in beautifying the city . More Boulvard like roads with planted flowers and reducing overhead utility clusters.,-2.594516250395374,-0.8748429494610737,3.0957189238109803,0.22249845749810365
465,1518216190738,Sat Feb 10 05:43:10 WIB 2018,909,1,0,-1,Leash laws should be enacted and enforced in the county as they are in the city.,-2.583039596860256,-0.8601693722202041,2.0088489192786114,0.0903703703703692
464,1518215885809,Sat Feb 10 05:38:05 WIB 2018,908,1,0,-1,The Medical Center Health Sciences building which now houses the WKU Nursing program tripled the number of students on day 1.,-2.601705028040954,-0.8691315194987794,1.5,0.6666666666666666
462,1518215702378,Sat Feb 10 05:35:02 WIB 2018,908,1,0,-1,No elected official can vote on any ordinance or law that would directly benefit themselves or their family.  That is the law.,-2.5997017358819585,-0.8950995665927952,4.723728344145851,0.06994047619043331
461,1518211963230,Sat Feb 10 04:32:43 WIB 2018,914,1,0,-1,Traffic flow throughout the city needs to be greatly improved.,-2.5947777350391625,-0.8746734709421073,3.293891875587807,0.23428571428567113
460,1518208739409,Sat Feb 10 03:38:59 WIB 2018,0,137,47,1,Noise ordinances should be enacted and enforced in the county as they are in the city.,-2.594596907065204,-0.8746369970260934,3.1617756117837392,0.18632147809098348
459,1518208730670,Sat Feb 10 03:38:50 WIB 2018,0,89,26,1,Lease laws should be enacted and enforced in the county as they are in the city.,-2.594560857990341,-0.8747524541059811,0.16666666666666666,6.0
171,1517859339907,Tue Feb 06 02:35:39 WIB 2018,261,259,43,1,Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.,-2.572500978569196,-0.850536417786901,1.9036378835153722,0.17226453617988566
170,1517859013196,Tue Feb 06 02:30:13 WIB 2018,259,388,97,1,Bowling Green should pass the Uniform Residential Landlord and Tenant Act (or URLTA) to ensure basic standards for landlords and tenants.,-2.594560857990341,-0.8747524541059811,2.663634122523239,0.23235008201404764
169,1517857845294,Tue Feb 06 02:10:45 WIB 2018,256,1,0,-1,Arcade Bar,-2.594560857990341,-0.8747524541059811,3.182334177597315,0.12418300653583064
168,1517857017912,Tue Feb 06 01:56:57 WIB 2018,253,416,20,1,"When resurfacing a roadway, attention should be given to making the manhole covers level with the new surface.",-2.594560857990341,-0.8747524541059811,1.629395487087493,0.22346966981186697
167,1517856528963,Tue Feb 06 01:48:48 WIB 2018,166,280,41,1,"Unelected school board officials should not have the power to create, add, or increase ""school taxes"".",-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
166,1517855097584,Tue Feb 06 01:24:57 WIB 2018,240,1,0,-1,Why on earth is the road closed between Shawnee and Patton Way? Getting from there to Nashville Rd takes 3 times as long.,-2.5596487209610372,-0.8668741565913215,4.806767124521849,0.13851351351347185
165,1517855045909,Tue Feb 06 01:24:05 WIB 2018,240,375,62,1,Wish the airport would get better flights. WheelsUp was cool but need more locations. Sad Owensboro is so far ahead there.,-2.5742761329014305,-0.8577106940002986,1.5,0.6666666666666666
162,1517854888968,Tue Feb 06 01:21:28 WIB 2018,240,108,115,1,Like Steamers but hate they ruined that historic building,-2.5596741967283188,-0.8507957299111577,0.6666666666666666,1.5
164,1517854968716,Tue Feb 06 01:22:48 WIB 2018,240,50,106,1,Cops are overzealous in BG. So little crime they try to create trouble. Need to ease off. This city is plenty safe.,-2.5946420125567937,-0.8748140694728064,3.6415152589218445,0.1835554981853155
163,1517854916368,Tue Feb 06 01:21:56 WIB 2018,240,440,135,1,Need more bike lanes and biker friendly resources,-2.594494461224118,-0.8747994996328082,2.614742788282039,0.17321421211102003
161,1517854844363,Tue Feb 06 01:20:44 WIB 2018,240,1,0,-1,We should have some riverwalk like Owensboro has. Would embrace Bowling Green's character and provide place for City activities.,-2.5945768584826294,-0.874457312361725,0.015358462813814503,0.07761876671379817
160,1517854818713,Tue Feb 06 01:20:18 WIB 2018,0,213,96,1,There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.,-2.569577027366742,-0.874837280695173,0.6071964017873969,2.176179034608183e-08
159,1517854773930,Tue Feb 06 01:19:33 WIB 2018,240,208,50,1,We need to commit more resources to the North-Northeast ends of town. Blue collar people who help make Bowling Green what is. Too neglected.,-2.573989988187869,-0.8776090744212109,2.1304075091421733,0.22416557352871783
158,1517854706976,Tue Feb 06 01:18:26 WIB 2018,240,315,62,1,"SKYPAC needs to bring in younger, more entertaining acts. It will fall apart if they keep only catering to 50+. Could be a great venue.",-2.5626056827170283,-0.8422809243722593,1.0,1.0
157,1517854634173,Tue Feb 06 01:17:14 WIB 2018,240,310,110,1,We need more businesses like White Squirrel and Nats in BG. They add character to our town. Done with the Olive Garden and Belks.,-2.5648868996074796,-0.8479208490253103,1.5,0.6666666666666666
156,1517854578247,Tue Feb 06 01:16:18 WIB 2018,240,348,123,1,The intersection at Taco Bell and KFC is a nightmare,-2.5649922818095234,-0.8699694006781988,1.5,0.6666666666666666
140,1517853461183,Tue Feb 06 00:57:41 WIB 2018,240,247,74,1,Big names and corporations get away with too much. We need fairer regulation and level playing fields for the small and big guys alike.,-2.594494461224118,-0.8747994996328082,1.0,1.0
155,1517854325831,Tue Feb 06 01:12:05 WIB 2018,240,471,28,1,We need to promote competition in town for Charter. AT&T isn't much better and doesn't serve everywhere. Need more fiber to the homes.,-2.5622047044483147,-0.8449937587800149,3.7316556109800625,0.140880503144601
150,1517854043176,Tue Feb 06 01:07:23 WIB 2018,240,204,42,1,We need look for a Natcher connection on Three Springs or Elrod Rd,-2.579350122678471,-0.849316897051072,0.6666666666666666,1.5
154,1517854287201,Tue Feb 06 01:11:27 WIB 2018,240,437,67,1,Every railroad crossing needs an elevating arm. Too many near accidents for something so inexpensive.,-2.5783772329827546,-0.8689861957123222,0.6666666666666666,1.5
153,1517854249445,Tue Feb 06 01:10:49 WIB 2018,240,118,77,1,The Old Morgantown Rd train crossing needs either an underpass or an overpass,-2.574687180678548,-0.8684489507968363,1.748762737907466,0.2452115703942914
152,1517854113939,Tue Feb 06 01:08:33 WIB 2018,240,63,68,1,There is too much continuous road work going on downtown. They need to get it together.,-2.5644791209528712,-0.8739010738778404,1.6732477119669769,0.2020717712196926
151,1517854079561,Tue Feb 06 01:07:59 WIB 2018,240,192,126,1,We should think about moving the airport. Too much high dollar land going to waste right now.,-2.5943944998624144,-0.8750054125192712,2.753324228581171,0.1535119957145763
149,1517854015582,Tue Feb 06 01:06:55 WIB 2018,240,341,43,1,Why isn't Nashville Rd between the roundabout and Campbell Ln wider? Getting stuck there at 5 o'clock is a plague.,-2.5675074721380637,-0.8665014677319849,1.239587954291442,0.2937431508847811
148,1517853970212,Tue Feb 06 01:06:10 WIB 2018,240,373,65,1,The access roads off Scottsville Rd are terrible. They provide constant traffic jams and can be dangerous. We need to budget to fix them.,-2.558513189142608,-0.846695646413878,2.548779293046231,0.30506657481905103
147,1517853902297,Tue Feb 06 01:05:02 WIB 2018,240,303,57,1,The homeless population is getting out of hand. We need to find better methods for curtailing and rehabing and keeping them off the streets.,-2.5697395854985507,-0.8758233166278884,1.8648813630870713,0.30071889830720144
146,1517853825859,Tue Feb 06 01:03:45 WIB 2018,240,447,63,1,Our sidewalks need more connectivity. It's too piecemealed and makes some areas unusable.,-2.5704082496178318,-0.8831706923746808,2.9640652060362394,0.20028991396719553
145,1517853774020,Tue Feb 06 01:02:54 WIB 2018,240,217,49,1,There should be greater checks on our County and City executives. They don't wield too much power but they do wield far too much influence.,-2.5674119061959937,-0.8701139829871609,2.3148565582380014,0.08688794219399526
144,1517853715628,Tue Feb 06 01:01:55 WIB 2018,240,431,66,1,We should be incentivizing higher paying jobs coming to BG. Cost of living is outrunning wages and it's starting to be a problem.,-2.565275462907792,-0.8738329118825069,1.8340556906189431,0.21170769526666308
143,1517853659120,Tue Feb 06 01:00:59 WIB 2018,240,84,111,1,You shouldn't be required to pay County taxes if you live in the City (but not the other way around). It makes no sense.,-2.5819607594781275,-0.8673978949053941,2.2724398830102785,0.185997570425884
142,1517853588475,Tue Feb 06 00:59:48 WIB 2018,240,472,103,1,There is not enough done for tourism in Warren Co. We offer much more than Corvettes and we should be promoting other activities.,-2.5947162776668398,-0.8748366113677518,0.6666666666666666,1.5
141,1517853538808,Tue Feb 06 00:58:58 WIB 2018,240,267,128,1,There are too many apartments being built. Our economy can't continue to support it. There will be a bust & it might be sooner than later.,-2.572486196920273,-0.8588625890113937,0.8999999999403152,2.7684659473086228e-08
139,1517853205334,Tue Feb 06 00:53:25 WIB 2018,92,192,162,1,Bowling Green City Commission needs to pass an ordinance banning the sale or use of large fireworks in the city limits.,-2.594290824530352,-0.874636389571675,0.9249234487753285,0.9999999999997089
138,1517852744245,Tue Feb 06 00:45:44 WIB 2018,239,372,73,1,Publicizing more cultural activities other than the Bowling Green International Festival.,-2.5947254797428614,-0.8745426128404358,1.6249041473082833,0.16360932529872763
137,1517846827293,Mon Feb 05 23:07:07 WIB 2018,36,2,0,-1,Majority rule doesn't count if majority votes no to spending 6 cents per $100 to eliminate homelessness for hundreds of school children.,-2.577572467850486,-0.8827525507993074,0.6666666666666666,1.5
136,1517846508615,Mon Feb 05 23:01:48 WIB 2018,36,42,111,1,"The city should craft a very simple fairness ordinance, saying no discrimination acquiring housing, but not giving LGBTQ EEOC Bypass @work",-2.5765232110209517,-0.8879520445479487,3.233350936460393,0.19594194261165646
135,1517845145082,Mon Feb 05 22:39:05 WIB 2018,210,528,54,1,"Cable companies need competition and not be allowed to raise rates of  customers. Once you sign on, that is your rate unless you upgrade.",-2.608163319376835,-0.8731961031633636,0.6666666666666666,1.5
134,1517843952561,Mon Feb 05 22:19:12 WIB 2018,203,3,0,-1,BGMU should introduce residential internet service to compete with Spectrum.,-2.576814054356723,-0.8987671157329122,3.1562899769042985,0.21859488109973643
133,1517843771249,Mon Feb 05 22:16:11 WIB 2018,206,2,0,-1,The city needs to make McDonald's lower the cost of a Big Mac to $.50.,-2.594596907065204,-0.8746369970260934,1.7173781505360322,0.034184032291628565
132,1517843766492,Mon Feb 05 22:16:06 WIB 2018,203,214,87,1,Residents using septic tanks should not be charged for waste water.,-2.5944044984116594,-0.8748895717616562,0.8392621870885124,4.712939178678991e-11
131,1517843644092,Mon Feb 05 22:14:04 WIB 2018,198,105,37,1,"With a circle, widen Fairview with a left-turn lane west of cemetery.",-2.5944694114507922,-0.8748751638448717,1.9482882379605713,0.20281044649789834
130,1517843538086,Mon Feb 05 22:12:18 WIB 2018,198,65,61,1,Only a traffic circle at Kereiakes Park on Fairview Ave. is required.,-2.594596907065204,-0.8746369970260934,1.7314099385033304,0.05667248888770428
129,1517842858994,Mon Feb 05 22:00:58 WIB 2018,199,318,245,1,"Recreational Cannabis in KY offers tourism, increased revenue, job opportunities, and shows massive leadership in the southern region.",-2.5654913047221055,-0.8611133602475814,1.5513727398287958,0.00570636306888489
128,1517842822337,Mon Feb 05 22:00:22 WIB 2018,198,530,37,1,New developments should not be approved unless roads and infrastructure capable of handling them are in place.,-2.5944722511417857,-0.8749724128367666,0.8330051808147461,1.1666666666664334
127,1517841846614,Mon Feb 05 21:44:06 WIB 2018,193,509,23,1,City/County officials with connections to a project or proposal should abstain from voting on the project or proposal.,-2.5948013805896464,-0.8743553068978613,0.22727272727220516,3.705461397605112e-18
126,1517841752732,Mon Feb 05 21:42:32 WIB 2018,193,486,29,1,City/county officials should disclose to the public via Daily News all connections they have to a project or proposal well before the vote.,-2.57064993566911,-0.8919366994201136,0.6666666666666666,1.5
125,1517840618586,Mon Feb 05 21:23:38 WIB 2018,0,24,34,1,My employer has not been responsive to reports of sexual harassment in the workplace.,-2.573983633602596,-0.8821288895992441,0.6666666666666666,1.5
124,1517838962745,Mon Feb 05 20:56:02 WIB 2018,181,316,40,1,Human trafficking in Bowling Green needs to be investigated by the FBI before it becomes a larger problem swept under the rug.,-2.5907867962390587,-0.8738432755329726,0.6666666666666666,1.5
123,1517837480554,Mon Feb 05 20:31:20 WIB 2018,175,3,0,-1,Graves Gilbert staff members have reported sexual harassment in the workplace too many times for nothing to be done.,-2.571032633342816,-0.8513140055540153,0.6666666666666666,1.5
122,1517837296319,Mon Feb 05 20:28:16 WIB 2018,175,290,100,1,Driver’s education needs to be more thorough and mandatory before 16 year olds are even allowed to drive home from the courthouse.,-2.5785431650217747,-0.8581503002365425,0.6666666666666666,1.5
121,1517837201873,Mon Feb 05 20:26:41 WIB 2018,175,23,68,1,KASPER is an invasion of privacy that contradicts what HIPAA regulations try to protect.,-2.577271337301863,-0.8858297725661298,3.1898912449836794,0.15679215370089908
120,1517837092524,Mon Feb 05 20:24:52 WIB 2018,175,2,0,-1,I’ve never been to Kentucky and have no idea why I’m allowed to participate in this.,-2.5701592142675875,-0.856147030990579,0.6666666666666666,1.5
119,1517836854979,Mon Feb 05 20:20:54 WIB 2018,175,239,160,1,Graves Gilbert has created a healthcare monopoly within Bowling Green and the surrounding areas.,-2.5761750054712866,-0.8637169239598127,2.457344198998833,0.21874999999984393
118,1517836531841,Mon Feb 05 20:15:31 WIB 2018,175,2,1,-1,Virtual civic assemblies allow online trolls to have influence in our community.,-2.577279887473882,-0.8661973843897263,5.094649710288474,0.07367280606709035
117,1517835185909,Mon Feb 05 19:53:05 WIB 2018,172,1,3,-1,Merged city/county government should be considered.,-2.594615043490776,-0.8748666295697375,1.5,0.6666666666666666
116,1517805495116,Mon Feb 05 11:38:15 WIB 2018,166,272,56,1,Local elected government officials should not be able to hold a seat and also be on the TIF board or other unelected boards.,-2.6094155702373203,-0.8874580912886535,1.286219779304735,0.004534606353559148
115,1517804328782,Mon Feb 05 11:18:48 WIB 2018,165,380,74,1,The population has out grown the infrastructure in bg/ warren county.,-2.587840445840818,-0.8634438692939659,0.6666666666666666,1.5
112,1517801110406,Mon Feb 05 10:25:10 WIB 2018,161,456,79,1,"Local government, for profit and non profits should work together on housing and economic equality",-2.5948013805896464,-0.8743553068978613,1.8741514235944017,0.12435683624600127
114,1517801375502,Mon Feb 05 10:29:35 WIB 2018,161,446,235,1,Minimum wage required for businesses to receive tax credits should be raised to a living wage,-2.580205040839587,-0.8838794606078011,0.6666666666666666,1.5
113,1517801262418,Mon Feb 05 10:27:42 WIB 2018,161,339,149,1,"City/County schools should have a minimum one year classroom for immigrant and refugee students so they can learn english, culture and laws",-2.5946080513042573,-0.8746096247063091,1.9522861486283927,0.33972868403333506
111,1517795679921,Mon Feb 05 08:54:39 WIB 2018,149,343,68,1,City and county parks departments should provide more programming for adults and seniors.,-2.585976511265293,-0.8802497469372637,0.7236823244825524,0.13430162562123907
110,1517795601689,Mon Feb 05 08:53:21 WIB 2018,151,343,129,1,"Trains blocking major roads, stopping, and shutting down all traffic. This problem needs to be solved.",-2.585440044569695,-0.8773037554563462,1.4610981580076738,0.3660430330801227
109,1517795492502,Mon Feb 05 08:51:32 WIB 2018,149,166,130,1,The city and county school systems should merge.,-2.5996050483329736,-0.8670071546038384,0.6666666666666666,1.5
108,1517795342985,Mon Feb 05 08:49:02 WIB 2018,149,3,5,-1,People wearing University of Kentucky gear should be banned from the city.,-2.5711983578782522,-0.861574512435013,2.870471693042724,0.21099213171262599
107,1517790603666,Mon Feb 05 07:30:03 WIB 2018,146,370,126,1,We are loosing the city’s long established neighborhoods to multi family developments that do not fit in with the single family residences,-2.5888251989842868,-0.8783892162292128,0.6666666666666666,1.5
106,1517787515319,Mon Feb 05 06:38:35 WIB 2018,36,23,77,1,"If city eliminates homelessness via occupational taxes, employers of homeless people need to reimburse city via special occ. tax penalty",-2.592400617998213,-0.8830413443122427,4.348024393102236,0.06666666666667352
105,1517786916312,Mon Feb 05 06:28:36 WIB 2018,36,61,124,1,City should pay 1.2-1.5m per annum for all homeless k-12 student/families a studio apartment at $500 or less. fund by occ tax move to 1.91%,-2.6054239543430024,-0.8438831277692731,1.0000759338530352,1.0194900759704321e-06
104,1517786642803,Mon Feb 05 06:24:02 WIB 2018,143,496,32,1,Downtown redevelopment should retain accessible parking for existing businesses.,-2.5948013805896464,-0.8743553068978613,2.1803318919404693,0.3164421135919994
103,1517786394013,Mon Feb 05 06:19:54 WIB 2018,36,33,112,1,Homeless people deserve full size places like studio apartments.  Not tiny homes like a smurf would desire in a tiny house park.,-2.5948013805896464,-0.8743553068978613,0.6666666666666666,1.5
102,1517784439667,Mon Feb 05 05:47:19 WIB 2018,141,1,2,-1,A Fairness Ordinance.,-2.5950563854071564,-0.8747656677843928,1.0,1.0
101,1517783145297,Mon Feb 05 05:25:45 WIB 2018,140,545,43,1,We need jobs to attract our own college educated students so they don’t leave to get better paying jobs,-2.5950563854071564,-0.8747656677843928,4.496057510006688,0.2007722007721404
100,1517780971347,Mon Feb 05 04:49:31 WIB 2018,102,254,120,1,Bowling Green & Warren Co. should consolidate into a metro.,-2.594757686578695,-0.8742710016735284,1.5,0.6666666666666666
99,1517778688207,Mon Feb 05 04:11:28 WIB 2018,132,403,105,1,"Warren County should be completely wet, the idea of a “moist” County is outdated and stunting the financial growth and tourism opportunity.",-2.5758741827768254,-0.8678800532140982,3.0420342794324786,0.19371346534882664
98,1517778204975,Mon Feb 05 04:03:24 WIB 2018,125,144,57,1,Bowling Green needs to annex a solid geographic area & thereby eliminating those areas within our city that are not receiving city services.,-2.5947422712580828,-0.8744682660658479,2.7937203421997547,0.1690043605329067
97,1517777932783,Mon Feb 05 03:58:52 WIB 2018,126,285,56,1,The lack of leadership regarding adequate planning and zoning in BG is discouraging.,-2.58462331176108,-0.8599088259229012,0.6666666666666666,1.5
96,1517777773867,Mon Feb 05 03:56:13 WIB 2018,126,297,156,1,Law enforcement in Bowling Green and Warren county needs more minority representation,-2.5592836658702667,-0.863133413824425,1.5,0.6666666666666666
95,1517777640516,Mon Feb 05 03:54:00 WIB 2018,126,223,137,1,Downtown at the square and adjacent areas should be a pedestrian mall,-2.594486516207883,-0.8733746164593621,3.0655466400683,0.2250655146458033
94,1517776882356,Mon Feb 05 03:41:22 WIB 2018,129,366,120,1,"Warren county needs to be ""wet"". The city is wet but the county is dry.",-2.5731161880143745,-0.8561558722851222,0.9669902300423675,0.20573857463784884
93,1517775902056,Mon Feb 05 03:25:02 WIB 2018,125,450,115,1,Industrial hemp should be re-legalized to grow in Kentucky.,-2.594647784746593,-0.8748079931195196,1.8179880562948372,0.33090248795371746
92,1517774844076,Mon Feb 05 03:07:24 WIB 2018,123,2,1,-1,Bowling Green needs more walk friendly areas and an expanded bus system.,-2.588908828521196,-0.8697108280210629,4.483766276619761,0.14999999999983318
91,1517772565061,Mon Feb 05 02:29:25 WIB 2018,119,130,43,1,People need to do all their research before accusing local officials of using their influence for personal gain.,-2.5890947739129198,-0.8583283632833233,2.7638401163668314,0.29629629629608495
90,1517771975340,Mon Feb 05 02:19:35 WIB 2018,114,232,462,1,LGBTQ fairness is far-left political idiocy.,-2.584955240560941,-0.8610890414652208,1.5,0.6666666666666666
